PO Number,PO Line,Cont Ind,Contract,Cont Type,Invoice Date,Invoice No,Vendor Reference,Date PO Created,Total Cost per Line,Freight Amt,Unit Price,Unit Price less Dist Fee,Dist Fee %,Dist Fee Amt,Qty Paid,MatGrp,U O M,Material Group Desc,Item No,Stock,Description,GL Acct,GL Acct Desc,Fund,Fund Ctr,Fund Ctr Desc,Div Node,Division Desc,Dept Node,Department Desc,Sub-Dept,Sub-Dept Desc,Cost Ctr,Recipient,Unloading Pt,WBS Element,Vendor No,Vendor Name,Vendor Mat Number,Manufacturer Part No,Manufacturer,Manufacturer Name,UNSPSC code,UNSPSC Desc,Purch Gp,Buyer Name,Case No,SQ Cart No,Req No,Req Line,PO Unit Price
4500134187,47,X,MS25276,AROK,2/4/2016,5109327038,1094004420,2/1/2016,997.00,0.00,9.97,9.80,0.0175,0.17,100.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BLOOD PRESSURE SOFT ADULT 5/BG,0000532200,MEDICAL SUPPLIES,111,3000197,UNB SS SAP Warehouse,UNB0001F,UNBUDGETED,UNB0002F,UNBUDGETED CTR,3000197,UNB SS SAP Warehouse,,,,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,WB,Janice Carter,,,0012106943,10,9.97
4500134187,48,X,MS25276,AROK,2/4/2016,5109327038,1094004420,2/1/2016,122.10,0.00,12.21,12.00,0.0175,0.21,10.000,H17,BAG,Monitoring Supplies,11052,X,CUFF BLOOD PRESSURE SOFT ADULT LARG 5/BG,0000532200,MEDICAL SUPPLIES,111,3000197,UNB SS SAP Warehouse,UNB0001F,UNBUDGETED,UNB0002F,UNBUDGETED CTR,3000197,UNB SS SAP Warehouse,,,,,0000019665,MEDLINE INDUSTRIES INC,MDS9914HP,MDS9914HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,WB,Janice Carter,,,0012106944,10,12.21
4500134187,49,X,MS25276,AROK,2/4/2016,5109327038,1094004420,2/1/2016,197.40,0.00,9.87,9.70,0.0175,0.17,20.000,H17,BAG,Monitoring Supplies,11054,X,CUFF BLOOD PRESSURE SOFT ADULT SMALL5/BG,0000532200,MEDICAL SUPPLIES,111,3000197,UNB SS SAP Warehouse,UNB0001F,UNBUDGETED,UNB0002F,UNBUDGETED CTR,3000197,UNB SS SAP Warehouse,,,,,0000019665,MEDLINE INDUSTRIES INC,MDS9912HP,MDS9912HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,WB,Janice Carter,,,0012106945,10,9.87
4500134254,41,X,MS25276,AROK,2/4/2016,5109327063,1094004450,2/2/2016,598.20,0.00,9.97,9.80,0.0175,0.17,60.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BLOOD PRESSURE SOFT ADULT 5/BG,0000532200,MEDICAL SUPPLIES,111,3000197,UNB SS SAP Warehouse,UNB0001F,UNBUDGETED,UNB0002F,UNBUDGETED CTR,3000197,UNB SS SAP Warehouse,,,,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,WB,Janice Carter,,,0012107698,10,9.97
4500134254,42,X,MS25276,AROK,2/4/2016,5109327063,1094004450,2/2/2016,183.15,0.00,12.21,12.00,0.0175,0.21,15.000,H17,BAG,Monitoring Supplies,11052,X,CUFF BLOOD PRESSURE SOFT ADULT LARG 5/BG,0000532200,MEDICAL SUPPLIES,111,3000197,UNB SS SAP Warehouse,UNB0001F,UNBUDGETED,UNB0002F,UNBUDGETED CTR,3000197,UNB SS SAP Warehouse,,,,,0000019665,MEDLINE INDUSTRIES INC,MDS9914HP,MDS9914HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,WB,Janice Carter,,,0012107699,10,12.21
4500134254,43,,NONC1500-M,,2/4/2016,5109327063,1094004450,2/2/2016,104.84,0.00,26.21,25.76,0.0175,0.45,4.000,H17,BAG,Monitoring Supplies,11053,X,CUFF BLOOD PRESSURE SFT ADLT LNG LRG5/BG,0000532200,MEDICAL SUPPLIES,111,3000197,UNB SS SAP Warehouse,UNB0001F,UNBUDGETED,UNB0002F,UNBUDGETED CTR,3000197,UNB SS SAP Warehouse,,,,,0000019665,MEDLINE INDUSTRIES INC,MDS9915HP,MDS9915HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,WB,Janice Carter,,,0012107700,10,26.21
4500134293,33,X,MS25276,AROK,2/4/2016,5109327005,1094005690,2/3/2016,508.47,0.00,9.97,9.80,0.0175,0.17,51.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BLOOD PRESSURE SOFT ADULT 5/BG,0000532200,MEDICAL SUPPLIES,111,3000197,UNB SS SAP Warehouse,UNB0001F,UNBUDGETED,UNB0002F,UNBUDGETED CTR,3000197,UNB SS SAP Warehouse,,,,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,WB,Janice Carter,,,0012108378,10,9.97
4500134293,34,X,MS25276,AROK,2/4/2016,5109327005,1094005690,2/3/2016,61.05,0.00,12.21,12.00,0.0175,0.21,5.000,H17,BAG,Monitoring Supplies,11052,X,CUFF BLOOD PRESSURE SOFT ADULT LARG 5/BG,0000532200,MEDICAL SUPPLIES,111,3000197,UNB SS SAP Warehouse,UNB0001F,UNBUDGETED,UNB0002F,UNBUDGETED CTR,3000197,UNB SS SAP Warehouse,,,,,0000019665,MEDLINE INDUSTRIES INC,MDS9914HP,MDS9914HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,WB,Janice Carter,,,0012108379,10,12.21
4500134364,45,X,MS25276,AROK,2/8/2016,5109329332,1094118231,2/4/2016,887.33,0.00,9.97,9.80,0.0175,0.17,89.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BLOOD PRESSURE SOFT ADULT 5/BG,0000532200,MEDICAL SUPPLIES,111,3000197,UNB SS SAP Warehouse,UNB0001F,UNBUDGETED,UNB0002F,UNBUDGETED CTR,3000197,UNB SS SAP Warehouse,,,,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,WB,Janice Carter,,,0012109128,10,9.97
4500134364,46,X,MS25276,AROK,2/8/2016,5109329332,1094118231,2/4/2016,219.78,0.00,12.21,12.00,0.0175,0.21,18.000,H17,BAG,Monitoring Supplies,11052,X,CUFF BLOOD PRESSURE SOFT ADULT LARG 5/BG,0000532200,MEDICAL SUPPLIES,111,3000197,UNB SS SAP Warehouse,UNB0001F,UNBUDGETED,UNB0002F,UNBUDGETED CTR,3000197,UNB SS SAP Warehouse,,,,,0000019665,MEDLINE INDUSTRIES INC,MDS9914HP,MDS9914HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,WB,Janice Carter,,,0012109129,10,12.21
4500134364,47,X,MS25276,AROK,2/8/2016,5109329332,1094118231,2/4/2016,187.53,0.00,9.87,9.70,0.0175,0.17,19.000,H17,BAG,Monitoring Supplies,11054,X,CUFF BLOOD PRESSURE SOFT ADULT SMALL5/BG,0000532200,MEDICAL SUPPLIES,111,3000197,UNB SS SAP Warehouse,UNB0001F,UNBUDGETED,UNB0002F,UNBUDGETED CTR,3000197,UNB SS SAP Warehouse,,,,,0000019665,MEDLINE INDUSTRIES INC,MDS9912HP,MDS9912HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,WB,Janice Carter,,,0012109130,10,9.87
4500134416,24,X,MS25276,AROK,2/8/2016,5109329377,1094119096,2/5/2016,85.47,0.00,12.21,12.00,0.0175,0.21,7.000,H17,BAG,Monitoring Supplies,11052,X,CUFF BLOOD PRESSURE SOFT ADULT LARG 5/BG,0000532200,MEDICAL SUPPLIES,111,3000197,UNB SS SAP Warehouse,UNB0001F,UNBUDGETED,UNB0002F,UNBUDGETED CTR,3000197,UNB SS SAP Warehouse,,,,,0000019665,MEDLINE INDUSTRIES INC,MDS9914HP,MDS9914HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,WB,Janice Carter,,,0012109791,10,12.21
4500134464,45,X,MS25276,AROK,2/15/2016,5109334453,1094400776,2/8/2016,"1,345.95",0.00,9.97,9.80,0.0175,0.17,135.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BLOOD PRESSURE SOFT ADULT 5/BG,0000532200,MEDICAL SUPPLIES,111,3000197,UNB SS SAP Warehouse,UNB0001F,UNBUDGETED,UNB0002F,UNBUDGETED CTR,3000197,UNB SS SAP Warehouse,,,,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,WB,Janice Carter,,,0012110408,10,9.97
4500134464,46,X,MS25276,AROK,2/15/2016,5109334453,1094400776,2/8/2016,366.30,0.00,12.21,12.00,0.0175,0.21,30.000,H17,BAG,Monitoring Supplies,11052,X,CUFF BLOOD PRESSURE SOFT ADULT LARG 5/BG,0000532200,MEDICAL SUPPLIES,111,3000197,UNB SS SAP Warehouse,UNB0001F,UNBUDGETED,UNB0002F,UNBUDGETED CTR,3000197,UNB SS SAP Warehouse,,,,,0000019665,MEDLINE INDUSTRIES INC,MDS9914HP,MDS9914HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,WB,Janice Carter,,,0012110409,10,12.21
4500134464,47,X,MS25276,AROK,2/15/2016,5109334453,1094400776,2/8/2016,246.75,0.00,9.87,9.70,0.0175,0.17,25.000,H17,BAG,Monitoring Supplies,11054,X,CUFF BLOOD PRESSURE SOFT ADULT SMALL5/BG,0000532200,MEDICAL SUPPLIES,111,3000197,UNB SS SAP Warehouse,UNB0001F,UNBUDGETED,UNB0002F,UNBUDGETED CTR,3000197,UNB SS SAP Warehouse,,,,,0000019665,MEDLINE INDUSTRIES INC,MDS9912HP,MDS9912HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,WB,Janice Carter,,,0012110410,10,9.87
4500134517,44,X,MS25276,AROK,2/15/2016,5109334443,1094400963,2/9/2016,488.53,0.00,9.97,9.80,0.0175,0.17,49.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BLOOD PRESSURE SOFT ADULT 5/BG,0000532200,MEDICAL SUPPLIES,111,3000197,UNB SS SAP Warehouse,UNB0001F,UNBUDGETED,UNB0002F,UNBUDGETED CTR,3000197,UNB SS SAP Warehouse,,,,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,WB,Janice Carter,,,0012111104,10,9.97
4500134517,45,X,MS25276,AROK,2/15/2016,5109334443,1094400963,2/9/2016,85.47,0.00,12.21,12.00,0.0175,0.21,7.000,H17,BAG,Monitoring Supplies,11052,X,CUFF BLOOD PRESSURE SOFT ADULT LARG 5/BG,0000532200,MEDICAL SUPPLIES,111,3000197,UNB SS SAP Warehouse,UNB0001F,UNBUDGETED,UNB0002F,UNBUDGETED CTR,3000197,UNB SS SAP Warehouse,,,,,0000019665,MEDLINE INDUSTRIES INC,MDS9914HP,MDS9914HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,WB,Janice Carter,,,0012111105,10,12.21
4500134583,29,X,MS25276,AROK,2/11/2016,5109332162,1094292468,2/10/2016,687.93,0.00,9.97,9.80,0.0175,0.17,69.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BLOOD PRESSURE SOFT ADULT 5/BG,0000532200,MEDICAL SUPPLIES,111,3000197,UNB SS SAP Warehouse,UNB0001F,UNBUDGETED,UNB0002F,UNBUDGETED CTR,3000197,UNB SS SAP Warehouse,,,,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,WB,Janice Carter,,,0012111766,10,9.97
4500134583,30,X,MS25276,AROK,2/11/2016,5109332162,1094292468,2/10/2016,61.05,0.00,12.21,12.00,0.0175,0.21,5.000,H17,BAG,Monitoring Supplies,11052,X,CUFF BLOOD PRESSURE SOFT ADULT LARG 5/BG,0000532200,MEDICAL SUPPLIES,111,3000197,UNB SS SAP Warehouse,UNB0001F,UNBUDGETED,UNB0002F,UNBUDGETED CTR,3000197,UNB SS SAP Warehouse,,,,,0000019665,MEDLINE INDUSTRIES INC,MDS9914HP,MDS9914HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,WB,Janice Carter,,,0012111767,10,12.21
4500134624,35,X,MS25276,AROK,2/15/2016,5109334491,1094401044,2/11/2016,847.45,0.00,9.97,9.80,0.0175,0.17,85.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BLOOD PRESSURE SOFT ADULT 5/BG,0000532200,MEDICAL SUPPLIES,111,3000197,UNB SS SAP Warehouse,UNB0001F,UNBUDGETED,UNB0002F,UNBUDGETED CTR,3000197,UNB SS SAP Warehouse,,,,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,WB,Janice Carter,,,0012112340,10,9.97
4500134624,36,X,MS25276,AROK,2/15/2016,5109334491,1094401044,2/11/2016,122.10,0.00,12.21,12.00,0.0175,0.21,10.000,H17,BAG,Monitoring Supplies,11052,X,CUFF BLOOD PRESSURE SOFT ADULT LARG 5/BG,0000532200,MEDICAL SUPPLIES,111,3000197,UNB SS SAP Warehouse,UNB0001F,UNBUDGETED,UNB0002F,UNBUDGETED CTR,3000197,UNB SS SAP Warehouse,,,,,0000019665,MEDLINE INDUSTRIES INC,MDS9914HP,MDS9914HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,WB,Janice Carter,,,0012112341,10,12.21
4500134624,37,X,MS25276,AROK,2/15/2016,5109334491,1094401044,2/11/2016,177.66,0.00,9.87,9.70,0.0175,0.17,18.000,H17,BAG,Monitoring Supplies,11054,X,CUFF BLOOD PRESSURE SOFT ADULT SMALL5/BG,0000532200,MEDICAL SUPPLIES,111,3000197,UNB SS SAP Warehouse,UNB0001F,UNBUDGETED,UNB0002F,UNBUDGETED CTR,3000197,UNB SS SAP Warehouse,,,,,0000019665,MEDLINE INDUSTRIES INC,MDS9912HP,MDS9912HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,WB,Janice Carter,,,0012112342,10,9.87
4500134680,21,X,MS25276,AROK,2/15/2016,5109334459,1094401386,2/12/2016,418.74,0.00,9.97,9.80,0.0175,0.17,42.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BLOOD PRESSURE SOFT ADULT 5/BG,0000532200,MEDICAL SUPPLIES,111,3000197,UNB SS SAP Warehouse,UNB0001F,UNBUDGETED,UNB0002F,UNBUDGETED CTR,3000197,UNB SS SAP Warehouse,,,,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,WB,Janice Carter,,,0012112982,10,9.97
4500134680,22,X,MS25276,AROK,2/15/2016,5109334459,1094401386,2/12/2016,97.68,0.00,12.21,12.00,0.0175,0.21,8.000,H17,BAG,Monitoring Supplies,11052,X,CUFF BLOOD PRESSURE SOFT ADULT LARG 5/BG,0000532200,MEDICAL SUPPLIES,111,3000197,UNB SS SAP Warehouse,UNB0001F,UNBUDGETED,UNB0002F,UNBUDGETED CTR,3000197,UNB SS SAP Warehouse,,,,,0000019665,MEDLINE INDUSTRIES INC,MDS9914HP,MDS9914HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,WB,Janice Carter,,,0012112983,10,12.21
4500134744,22,X,MS25276,AROK,2/23/2016,5109339237,1094749103,2/16/2016,217.14,0.00,9.87,9.70,0.0175,0.17,22.000,H17,BAG,Monitoring Supplies,11054,X,CUFF BLOOD PRESSURE SOFT ADULT SMALL5/BG,0000532200,MEDICAL SUPPLIES,111,3000197,UNB SS SAP Warehouse,UNB0001F,UNBUDGETED,UNB0002F,UNBUDGETED CTR,3000197,UNB SS SAP Warehouse,,,,,0000019665,MEDLINE INDUSTRIES INC,MDS9912HP,MDS9912HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,WB,Janice Carter,,,0012113507,10,9.87
4500134744,125,X,MS25276,AROK,2/23/2016,5109339237,1094749103,2/16/2016,"1,395.80",0.00,9.97,9.80,0.0175,0.17,140.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BLOOD PRESSURE SOFT ADULT 5/BG,0000532200,MEDICAL SUPPLIES,111,3000197,UNB SS SAP Warehouse,UNB0001F,UNBUDGETED,UNB0002F,UNBUDGETED CTR,3000197,UNB SS SAP Warehouse,,,,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,WB,Janice Carter,,,0012113899,10,9.97
4500134744,126,X,MS25276,AROK,2/23/2016,5109339237,1094749103,2/16/2016,451.77,0.00,12.21,12.00,0.0175,0.21,37.000,H17,BAG,Monitoring Supplies,11052,X,CUFF BLOOD PRESSURE SOFT ADULT LARG 5/BG,0000532200,MEDICAL SUPPLIES,111,3000197,UNB SS SAP Warehouse,UNB0001F,UNBUDGETED,UNB0002F,UNBUDGETED CTR,3000197,UNB SS SAP Warehouse,,,,,0000019665,MEDLINE INDUSTRIES INC,MDS9914HP,MDS9914HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,WB,Janice Carter,,,0012113900,10,12.21
4500134784,38,X,MS25276,AROK,2/23/2016,5109339251,1094749726,2/17/2016,"1,126.61",0.00,9.97,9.80,0.0175,0.17,113.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BLOOD PRESSURE SOFT ADULT 5/BG,0000532200,MEDICAL SUPPLIES,111,3000197,UNB SS SAP Warehouse,UNB0001F,UNBUDGETED,UNB0002F,UNBUDGETED CTR,3000197,UNB SS SAP Warehouse,,,,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,WB,Janice Carter,,,0012114519,10,9.97
4500134784,39,X,MS25276,AROK,2/23/2016,5109339251,1094749726,2/17/2016,85.47,0.00,12.21,12.00,0.0175,0.21,7.000,H17,BAG,Monitoring Supplies,11052,X,CUFF BLOOD PRESSURE SOFT ADULT LARG 5/BG,0000532200,MEDICAL SUPPLIES,111,3000197,UNB SS SAP Warehouse,UNB0001F,UNBUDGETED,UNB0002F,UNBUDGETED CTR,3000197,UNB SS SAP Warehouse,,,,,0000019665,MEDLINE INDUSTRIES INC,MDS9914HP,MDS9914HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,WB,Janice Carter,,,0012114520,10,12.21
4500134784,40,,NONC1500-M,,2/23/2016,5109339251,1094749726,2/17/2016,104.84,0.00,26.21,25.76,0.0175,0.45,4.000,H17,BAG,Monitoring Supplies,11053,X,CUFF BLOOD PRESSURE SFT ADLT LNG LRG5/BG,0000532200,MEDICAL SUPPLIES,111,3000197,UNB SS SAP Warehouse,UNB0001F,UNBUDGETED,UNB0002F,UNBUDGETED CTR,3000197,UNB SS SAP Warehouse,,,,,0000019665,MEDLINE INDUSTRIES INC,MDS9915HP,MDS9915HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,WB,Janice Carter,,,0012114521,10,26.21
4500134784,41,X,MS25276,AROK,2/23/2016,5109339251,1094749726,2/17/2016,128.31,0.00,9.87,9.70,0.0175,0.17,13.000,H17,BAG,Monitoring Supplies,11054,X,CUFF BLOOD PRESSURE SOFT ADULT SMALL5/BG,0000532200,MEDICAL SUPPLIES,111,3000197,UNB SS SAP Warehouse,UNB0001F,UNBUDGETED,UNB0002F,UNBUDGETED CTR,3000197,UNB SS SAP Warehouse,,,,,0000019665,MEDLINE INDUSTRIES INC,MDS9912HP,MDS9912HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,WB,Janice Carter,,,0012114522,10,9.87
4500134862,31,X,MS25276,AROK,2/22/2016,5109338553,1094690995,2/18/2016,817.54,0.00,9.97,9.80,0.0175,0.17,82.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BLOOD PRESSURE SOFT ADULT 5/BG,0000532200,MEDICAL SUPPLIES,111,3000197,UNB SS SAP Warehouse,UNB0001F,UNBUDGETED,UNB0002F,UNBUDGETED CTR,3000197,UNB SS SAP Warehouse,,,,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,WB,Janice Carter,,,0012115215,10,9.97
4500134862,32,X,MS25276,AROK,2/22/2016,5109338553,1094690995,2/18/2016,85.47,0.00,12.21,12.00,0.0175,0.21,7.000,H17,BAG,Monitoring Supplies,11052,X,CUFF BLOOD PRESSURE SOFT ADULT LARG 5/BG,0000532200,MEDICAL SUPPLIES,111,3000197,UNB SS SAP Warehouse,UNB0001F,UNBUDGETED,UNB0002F,UNBUDGETED CTR,3000197,UNB SS SAP Warehouse,,,,,0000019665,MEDLINE INDUSTRIES INC,MDS9914HP,MDS9914HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,WB,Janice Carter,,,0012115216,10,12.21
4500134911,26,X,MS25276,AROK,2/22/2016,5109338527,1094691275,2/19/2016,146.52,0.00,12.21,12.00,0.0175,0.21,12.000,H17,BAG,Monitoring Supplies,11052,X,CUFF BLOOD PRESSURE SOFT ADULT LARG 5/BG,0000532200,MEDICAL SUPPLIES,111,3000197,UNB SS SAP Warehouse,UNB0001F,UNBUDGETED,UNB0002F,UNBUDGETED CTR,3000197,UNB SS SAP Warehouse,,,,,0000019665,MEDLINE INDUSTRIES INC,MDS9914HP,MDS9914HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,WB,Janice Carter,,,0012115916,10,12.21
4500134967,167,,NONC1500-M,,3/3/2016,5109376984,1094973683,2/22/2016,-78.63,0.00,26.21,25.76,0.0175,0.45,-3.000,H17,BAG,Monitoring Supplies,11053,X,CUFF BLOOD PRESSURE SFT ADLT LNG LRG5/BG,0000532200,MEDICAL SUPPLIES,111,3000197,UNB SS SAP Warehouse,UNB0001F,UNBUDGETED,UNB0002F,UNBUDGETED CTR,3000197,UNB SS SAP Warehouse,,,,,0000019665,MEDLINE INDUSTRIES INC,MDS9915HP,MDS9915HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,WB,Janice Carter,,,0012116618,10,26.21
4500134967,167,,NONC1500-M,,3/3/2016,5109348633,1094973683,2/22/2016,78.63,0.00,26.21,25.76,0.0175,0.45,3.000,H17,BAG,Monitoring Supplies,11053,X,CUFF BLOOD PRESSURE SFT ADLT LNG LRG5/BG,0000532200,MEDICAL SUPPLIES,111,3000197,UNB SS SAP Warehouse,UNB0001F,UNBUDGETED,UNB0002F,UNBUDGETED CTR,3000197,UNB SS SAP Warehouse,,,,,0000019665,MEDLINE INDUSTRIES INC,MDS9915HP,MDS9915HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,WB,Janice Carter,,,0012116618,10,26.21
4500134967,167,,NONC1500-M,,4/8/2016,5109376988,1094973683,2/22/2016,78.63,0.00,26.21,25.76,0.0175,0.45,3.000,H17,BAG,Monitoring Supplies,11053,X,CUFF BLOOD PRESSURE SFT ADLT LNG LRG5/BG,0000532200,MEDICAL SUPPLIES,111,3000197,UNB SS SAP Warehouse,UNB0001F,UNBUDGETED,UNB0002F,UNBUDGETED CTR,3000197,UNB SS SAP Warehouse,,,,,0000019665,MEDLINE INDUSTRIES INC,MDS9915HP,MDS9915HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,WB,Janice Carter,,,0012116618,10,26.21
4500134967,168,X,MS25276,AROK,3/3/2016,5109376984,1094973683,2/22/2016,-366.30,0.00,12.21,12.00,0.0175,0.21,-30.000,H17,BAG,Monitoring Supplies,11052,X,CUFF BLOOD PRESSURE SOFT ADULT LARG 5/BG,0000532200,MEDICAL SUPPLIES,111,3000197,UNB SS SAP Warehouse,UNB0001F,UNBUDGETED,UNB0002F,UNBUDGETED CTR,3000197,UNB SS SAP Warehouse,,,,,0000019665,MEDLINE INDUSTRIES INC,MDS9914HP,MDS9914HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,WB,Janice Carter,,,0012116617,10,12.21
4500134967,168,X,MS25276,AROK,3/3/2016,5109348633,1094973683,2/22/2016,366.30,0.00,12.21,12.00,0.0175,0.21,30.000,H17,BAG,Monitoring Supplies,11052,X,CUFF BLOOD PRESSURE SOFT ADULT LARG 5/BG,0000532200,MEDICAL SUPPLIES,111,3000197,UNB SS SAP Warehouse,UNB0001F,UNBUDGETED,UNB0002F,UNBUDGETED CTR,3000197,UNB SS SAP Warehouse,,,,,0000019665,MEDLINE INDUSTRIES INC,MDS9914HP,MDS9914HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,WB,Janice Carter,,,0012116617,10,12.21
4500134967,168,X,MS25276,AROK,4/8/2016,5109376988,1094973683,2/22/2016,366.30,0.00,12.21,12.00,0.0175,0.21,30.000,H17,BAG,Monitoring Supplies,11052,X,CUFF BLOOD PRESSURE SOFT ADULT LARG 5/BG,0000532200,MEDICAL SUPPLIES,111,3000197,UNB SS SAP Warehouse,UNB0001F,UNBUDGETED,UNB0002F,UNBUDGETED CTR,3000197,UNB SS SAP Warehouse,,,,,0000019665,MEDLINE INDUSTRIES INC,MDS9914HP,MDS9914HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,WB,Janice Carter,,,0012116617,10,12.21
4500134967,169,X,MS25276,AROK,3/3/2016,5109376984,1094973683,2/22/2016,"-1,335.98",0.00,9.97,9.80,0.0175,0.17,-134.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BLOOD PRESSURE SOFT ADULT 5/BG,0000532200,MEDICAL SUPPLIES,111,3000197,UNB SS SAP Warehouse,UNB0001F,UNBUDGETED,UNB0002F,UNBUDGETED CTR,3000197,UNB SS SAP Warehouse,,,,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,WB,Janice Carter,,,0012116616,10,9.97
